date,type,title,url
02/07/2018,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Services - Social Services Administration
                                                            



Related Report Dated 11/20/2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd23
02/01/2018,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Uninsured Employers' Fund
                                                            



Related Report Dated 1/3/2018",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd27
01/31/2018,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Uninsured Employers' Fund
                                                            



Related Report Dated 1/3/2018",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd27
01/29/2018,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Services - Office of the Secretary and Related Units
                                                            



Related Report Dated 9/12/2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd2b
01/25/2018,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Services - Office of the Secretary and Related Units
                                                            



Related Report Dated 9/12/2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd2b
01/25/2018,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Department of Health - Office of the Secretary and Other Units
                                                            



Related Report Dated 8/30/2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd2f
01/24/2018,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland Department of Health - Office of the Secretary and Other Units
                                                            



Related Report Dated 8/30/2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf31cc9d72387404dd2f
12/08/2015,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and Recommended Committee Action - August 1, 2015 to November 30, 2015
                                                            



The reports referenced in this presentation are listed below.
Department of Public Safety and Correctional Services - Division of Parole and Probation - Probation Intake and Fee Assessment Processes (11/30/2015)
Department of State Police (11/23/2015)
Department of Public Safety and Correctional Services - Office of the Secretary and Other Units (11/18/2015)
Video Lottery Operations Revenue - Small, Minority, and Women-Owned Businesses Account (10/23/2015)
Department of Business and Economic Development (10/9/2015)
Maryland Health Benefit Exchange (10/2/2015)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ecc9d72387404dc9e
02/12/2018,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2018
                                                            



The reports referenced in this bulletin are listed below.
Department of Transportation - Motor Vehicle Administration (11/22/2017)
Department of Human Services - Social Services Administration (11/20/2017)
Baltimore City Community College (11/14/2017)
Department of Juvenile Services (11/1/2017)
Department of Human Services - Office of the Secretary and Related Units (9/12/2017)
Department of Public Safety and Correctional Services - Inmate Medical Healthcare Service Contract (9/12/2017)
Maryland Health Care Commission (9/5/2017)
Maryland Department of Health - Office of the Secretary and Other Units (8/30/2017)
Maryland Department of Health - Medical Care Programs Administration (8/18/2017)
Department of Health and Mental Hygiene - Regulatory Services (4/26/2017)
State Board of Elections (4/24/2017)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba73cc9d7239ac16e9ad
01/31/2017,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2017
                                                            



The reports referenced in this bulletin are listed below.
Department of General Services - Office of Procurement and Logistics (12/7/2016)
Department of Health and Mental Hygiene - Developmental Disabilities Administration (11/18/2016)
Department of Information Technology - Department of State Police - Department of Natural Resources - Resource Sharing Lease Agreements (11/18/2016)
University System of Maryland - Towson University (11/1/2016)
Department of Transportation - Maryland Aviation Administration (10/7/2016)
Comptroller of Maryland - Revenue Administration Division (9/16/2016)
Department of Information Technology (9/12/2016)
Board of Liquor License Commissioners for Baltimore City (7/13/2016)
Maryland State Department of Education (6/22/2016)
Department of Transportation - Secretary's Office (2/1/2016)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba73cc9d7239ac16e9b9
03/08/2016,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2016
                                                            



The reports referenced in this bulletin are listed below.
Department of Public Safety and Correctional Services - Division of Parole and Probation - Probation Intake and Fee Assessment Processes (11/30/2015)
Department of State Police (11/23/2015)
Department of Public Safety and Correctional Services - Office of the Secretary and Other Units (11/18/2015)
Video Lottery Operations Revenue - Small, Minority, and Women-Owned Businesses Account (10/23/2015)
Department of Health and Mental Hygiene - Springfield Hospital Center (10/6/2015)
Maryland Health Benefit Exchange (10/2/2015)
Department of Human Resources - Local Department Operations (7/24/2015)
Baltimore County Public Schools (7/2/2015)
Department of Health and Mental Hygiene - Office of the Secretary and Other Units (2/19/2015)
Department of Transportation - Maryland Transit Administration (2/13/2015)
Department of Transportation - Maryland Transit Administration - Interagency Agreements with Towson University (2/3/2015)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba73cc9d7239ac16e9c5
01/26/2015,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2015
                                                            



The reports referenced in this bulletin are listed below.
Maryland Insurance Administration (11/20/2014)
University System of Maryland - University of Maryland Eastern Shore (11/7/2014)
Uninsured Employers' Fund (11/7/2014)
Maryland Department of Aging (7/1/2014)
Department of Health and Mental Hygiene - Medical Care Programs Administration (4/25/2014)
State Corporate Purchasing Card Program (3/26/2014)
State Board of Elections (3/24/2014)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba73cc9d7239ac16e9d2
02/04/2014,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2014
                                                            



The reports referenced in this bulletin are listed below.
State Department of Assessments and Taxation (12/16/2013)
University System of Maryland - Coppin State University (11/18/2013)
Department of General Services - Office of Procurement and Logistics (11/8/2013)
Maryland Higher Education Commission (10/29/2013)
Department of Health and Mental Hygiene - Developmental Disabilities Administration (10/2/2013)
Review of Local Government Audit Reports - Fiscal Year Ending June 30, 2012 (9/17/2013)
Board of Liquor License Commissioners for Baltimore City (3/28/2013)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16e9da
03/07/2013,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2013
                                                            



The reports referenced in this bulletin are listed below.
Department of Transportation - Maryland Aviation Administration (11/16/2012)
Department of Transportation - State Highway Administration (11/15/2012)
Baltimore City Public School System (9/28/2012)
Department of Information Technology and Selected State Agencies - Information System Data Security (9/27/2012)
Review of Local Government Audit Reports - Fiscal Year Ending June 30, 2011 (9/24/2012)
Department of Labor, Licensing and Regulation - Division of Unemployment Insurance (9/19/2012)
Department of Budget and Management - Office of the Secretary and Other Units (6/12/2012)
Department of Human Resources - Local Department Operations (5/16/2012)
Department of Transportation - Maryland Transit Administration (2/17/2012)
Department of Business and Economic Development (2/7/2012)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16e9eb
02/17/2012,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2012
                                                            



The reports referenced in this bulletin are listed below.
Department of Health and Mental Hygiene - Department of Human Resources - Medical Assistance Program - Using the Federal Death Master File to Detect and Prevent Medicaid Payments Attributable to Deceased Individuals (12/2/2011)
Department of Transportation - State Highway Administration - Construction Inspection Services Contracts (11/21/2011)
Department of the Environment (11/21/2011)
Department of Health and Mental Hygiene - Regulatory Services (11/7/2011)
Department of Labor, Licensing and Regulation - Office of the Secretary - Division of Administration - Division of Workforce Development and Adult Learning (10/4/2011)
Department of Human Resources - Child Support Enforcement Administration (9/1/2011)
Department of Health and Mental Hygiene - Office of the Secretary and Other Units (8/9/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16e9f4
09/21/2011,Legislative Audit Bulletins,"Legislative Audit Bulletin - Summer 2011
                                                            



The reports referenced in this bulletin are listed below.
Department of Health and Mental Hygiene - Mental Hygiene Administration (7/12/2011)
Department of Transportation - State Highway Administration - Possible Conflicts of Interest Involving Certain Construction-Related Contracts (6/24/2011)
Office of the Clerk of Circuit Court - Baltimore City (6/3/2011)
Department of Natural Resources (4/1/2011)
Department of Human Resources - Social Services Administration (3/16/2011)
Department of Human Resources - Family Investment Administration (2/9/2011)
Department of Human Resources - Office of the Secretary and Related Units (1/11/2011)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16e9fc
01/31/2011,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2011
                                                            



The reports referenced in this bulletin are listed below.
Department of Health and Mental Hygiene - Medical Care Programs Administration (12/6/2010)
Department of Public Safety and Correctional Services - Division of Parole and Probation (11/17/2010)
Department of Public Safety and Correctional Services - Baltimore Region (10/29/2010)
Department of Transportation - Motor Vehicle Administration (10/13/2010)
Department of Juvenile Services (9/29/2010)
Department of Labor, Licensing and Regulation - Office of the Commissioner of Financial Regulation (8/17/2010)
Maryland Higher Education Commission (8/13/2010)
State Board of Elections (6/10/2010)
Department of General Services - Office of Procurement and Logistics (5/5/2010)
Comptroller of Maryland - Revenue Administration Division (4/5/2010)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16ea08
01/28/2010,Legislative Audit Bulletins,"Legislative Audit Bulletin - Winter 2010
                                                            



The reports referenced in this bulletin are listed below.
Department of Health and Mental Hygiene - Processing of Certain Medicaid Claims (11/23/2009)
Department of Health and Mental Hygiene - Developmental Disabilities Administration (11/20/2009)
Office of the Public Defender (11/19/2009)
Maryland Automobile Insurance Fund (11/4/2009)
Board of Trustees of the Maryland Teachers and State Employees Supplemental Retirement Plans - Possible Lack of Disclosure of Losses Incurred in the Maryland Investment Contract Pool (10/9/2009)
Maryland State Department of Education (8/27/2009)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9eba74cc9d7239ac16ea10
03/06/2018,Special Reports and Letters,Review of the Actions Taken by the Department of Human Services - Office of the Secretary to Resolve Repeat Audit Findings in Response to the April 2017 Joint Chairmen's Report,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5aa2ae8342120328a8142bc3
03/08/2018,Fiscal Compliance,State Lottery and Gaming Control Agency,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5aa9371a42120320b08171f5
04/02/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Washington County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ac78b704212031e98f17e6f
04/02/2018,Fiscal Compliance,Office of the Register of Wills - Washington County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ac78b834212031e98f18abe
04/04/2018,Fiscal Compliance,Maryland Department of Health - Prevention and Health Promotion Administration - Office of Population Health Improvement - Office of Preparedness and Response,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5acce0ea4212035238c7ee18
04/04/2018,Fiscal Compliance,Maryland Department of Health - Office of the Chief Medical Examiner,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5acdfcbe4212030e20fd4a56
05/01/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Carroll County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5af1ae874212031460da9486
05/14/2018,Fiscal Compliance,Maryland Department of the Environment,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5afed0f14212031e902339dd
05/16/2018,Local School Systems,Carroll County Public Schools,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b02d8c342120325b0f380ad
05/15/2018,Fiscal Compliance,Maryland Insurance Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b041e9f4212033db432aa84
05/30/2018,Fiscal Compliance,Office of the Register of Wills - Carroll County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b1675bb4212030e24dc4575
06/04/2018,Fiscal Compliance,Office of the Secretary of State,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b1a98924212032bb468b283
06/08/2018,Fiscal Compliance,State Retirement Agency,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b27ab6242120347b4276421
06/18/2018,Fiscal Compliance,"Potomac River Fisheries Commission - Report for the Year Ended June 30, 2017 (Examination)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b2d671f42120344c0238b5c
06/27/2018,Performance,State Employee Performance Evaluation Program,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b3e23f94212030cc85070b2
06/29/2018,Fiscal Compliance,Office of the Register of Wills - Talbot County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b3fae0f42120340909c4146
07/02/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Talbot County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b4672844212032f2035db1d
07/11/2018,Fiscal Compliance,Office of the Register of Wills - Somerset County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b4e14004212032720170d14
07/11/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Somerset County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b4e1859421203272017f6a8
07/11/2018,Fiscal Compliance,Office of the Register of Wills - Calvert County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b4e19b7421203272018a567
07/11/2018,"Fraud, Waste, and Abuse",Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b4e1a88421203272019197e
07/13/2018,Fiscal Compliance,Maryland Teachers and State Employees Supplemental Retirement Plans,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b50b0184212033d24d76ffd
07/16/2018,Fiscal Compliance,Office of the Register of Wills - Charles County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b51f7db4212032da07c3da7
07/24/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Baltimore City,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b5f212542120314304f44a5
07/24/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Calvert County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b5f21db42120314304f8c5e
07/30/2018,Fiscal Compliance,Office of the Register of Wills - Harford County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b685ae7421203325428b340
07/30/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Charles County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b685af6421203325428c3f5
08/01/2018,Local School Systems,Queen Anne's County Public Schools,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b6afd284212030cecbf405c
08/03/2018,Performance,Department of Information Technology and Selected State Agencies - Telecommunication Resource Sharing Agreements,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b6c489f4212030cd4204257
04/21/2009,Fiscal Compliance,Department of Budget and Management - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b76f0804212030880d9c1ab
08/21/2018,Fiscal Compliance,Office of the Clerk of Circuit Court - Harford County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b7ea93da1ce5712b850de79
09/11/2018,Special Reports and Letters,"Review of Local Government Audit Reports - Fiscal Year Ending June 30, 2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5b9fc47aa1ce7e09f83f5e83
09/19/2018,Fiscal Compliance,Office of the Register of Wills - Baltimore City,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ba4060aa1ce580d6c05ee72
09/18/2018,Fiscal Compliance,"Potomac River Fisheries Commission - Report for the Year Ended June 30, 2018 (Examination)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ba40fa6a1ce580d6c05ff44
09/25/2018,Performance,Department of Budget and Management’s Oversight of Training Offered to Management Employees,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bae482ba1ce5805f48b334d
10/11/2018,Fiscal Compliance,"University System of Maryland - University of Maryland, College Park",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bc4e209a1ce581268b7c542
10/16/2018,Special Reports and Letters,Maryland Department of Health - Office of the Secretary and Other Units - Follow-up Review,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bc78211a1ce580b04c04084
10/17/2018,Local School Systems,Baltimore City Public School System,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bca00b3a1ce58126c7e4e29
10/22/2018,Special Reports and Letters,"Review of Community College Audit Reports - Fiscal Year Ending June 30, 2017",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bd0b6e2a1ce580be474ee46
10/30/2018,Fiscal Compliance,Maryland Health Benefit Exchange,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5be090aea1ce580f4078b69c
11/02/2018,Fiscal Compliance,Department of Public Safety and Correctional Services - Criminal Injuries Compensation Board,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5be0b267a1ce580f40793e0c
11/02/2018,Special Reports and Letters,Uninsured Employers' Fund - Follow-up Review,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5be0b24fa1ce580f40792d1a
11/08/2018,Special Reports and Letters,Maryland Department of Health - Medical Care Programs Administration - Follow-up Review,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5be5ea5aa1ce580af4c4effa
11/19/2018,Fiscal Compliance,Maryland Department of Health - Eastern Shore Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bfc02a1a1ce580c6c4f62bb
11/20/2018,Fiscal Compliance,Maryland Department of Transportation - Maryland Transit Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5bfc59dea1ce580c6c4f8ab4
11/28/2018,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Labor and Industry",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c005786a1ce580df0b9194b
12/06/2018,Fiscal Compliance,Maryland Department of Health - Springfield Hospital Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c111986a1ce580bfc2ce0f8
12/11/2018,Fiscal Compliance,Maryland Institute for Emergency Medical Services Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c11774ca1ce580bfc2d090c
01/02/2019,Performance,Developmental Disabilities Administration - Monitoring of Coordination of Community Services Agencies,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c361b9aa1ce5806d0b6c100
01/04/2019,Fiscal Compliance,University System of Maryland - University of Maryland Eastern Shore,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c362af7a1ce5806d0b80b5c
01/07/2019,"Fraud, Waste, and Abuse","Maryland Department of Transportation - Maryland Transit Administration - Allegations Related to Possible Violations of State Laws, Regulations, and Policies Involving an MTA Management Employee",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c36304aa1ce5806d0b81c72
01/09/2019,Special Reports and Letters,Department of Human Services - Social Services Administration - Follow-up Review,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c377f06a1ce5807ac455d95
01/11/2019,Fiscal Compliance,Morgan State University,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c3ce6eaa1ce580d90cf64a6
01/15/2019,Special Reports and Letters,Statewide Review of Budget Closeout Transactions for Fiscal Year 2018,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c3f80dda1ce580f7445ce4a
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Summary of Reports Issued and Recommended Committee Action - December 1, 2017 to December 31, 2018
                                                            



The reports referenced in this presentation are listed below.
Maryland Department of Transportation - Maryland Transit Administration (11/20/2018)
Maryland Department of Health - Medical Care Programs Administration - Follow-up Review (11/8/2018)
Uninsured Employers' Fund - Follow-up Review (11/2/2018)
Maryland Department of Health - Office of the Secretary and Other Units - Follow-up Review (10/16/2018)
Department of Information Technology and Selected State Agencies - Telecommunication Resource Sharing Agreements (8/3/2018)
Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization (7/11/2018)
Maryland Department of the Environment (5/14/2018)
Maryland Department of Health - Prevention and Health Promotion Administration - Office of Population Health Improvement - Office of Preparedness and Response (4/4/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebaa1ce580ea86b986e
01/22/2019,Presentations to the Legislature,Presentation to the Joint Audit Committee - Follow-up Process and Repeat Audit Findings,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48c959a1ce580ea86cc7c8
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Results of OLA Follow-up Reviews of Unsatisfactory Fiscal Compliance Audit Reports
                                                            



The reports referenced in this presentation are listed below.
Department of Human Services - Social Services Administration - Follow-up Review (1/9/2019)
Maryland Department of Health - Medical Care Programs Administration - Follow-up Review (11/8/2018)
Uninsured Employers' Fund - Follow-up Review (11/2/2018)
Maryland Department of Health - Office of the Secretary and Other Units - Follow-up Review (10/16/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebaa1ce580ea86b986f
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Fraud Hotline Activity - OLA Results from Pursuing Allegations
                                                            



The reports referenced in this presentation are listed below.
Maryland Department of Transportation - Maryland Transit Administration - Allegations Related to Possible Violations of State Laws, Regulations, and Policies Involving an MTA Management Employee (1/7/2019)
Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization (7/11/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebaa1ce580ea86b986d
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Maryland Department of Transportation - Maryland Transit Administration - Allegations Related to Possible Violations of State Laws, Regulations, and Policies Involving an MTA Management Employee
                                                            



Related Report Dated (1/7/2019)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebba1ce580ea86b9871
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization
                                                            



Related Report Dated (7/11/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebba1ce580ea86b9872
01/22/2019,Presentations to the Legislature,"Presentation to the Joint Audit Committee - Department of Information Technology (DoIT) and Selected State Agencies - Telecommunication Resource Sharing Agreements
                                                            



Related Report Dated (8/3/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c48aebba1ce580ea86b9870
01/31/2019,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland Health Benefit Exchange
                                                            



Related Report Dated (10/30/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c5468e7a1ce5810380c8de2
01/30/2019,Fiscal Compliance,Maryland Department of Transportation - State Highway Administration,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c598807a1ce580a5083cb96
02/04/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Health Benefit Exchange
                                                            



Related Report Dated (10/30/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c5468e7a1ce5810380c8de2
02/05/2019,Fiscal Compliance,"Maryland Technology Development Corporation
                                                            



Supplement to TEDCO's Response",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c5b09d7a1ce58124c5815a3
02/05/2019,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Unemployment Insurance",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c5b0938a1ce58124c580454
02/13/2019,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization
                                                            



Related Report Dated (7/11/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c65885ca1ce580b702ed05e
02/14/2019,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland Department of Health - Prevention and Health Promotion Administration - Office of Population Health Improvement - Office of Preparedness and Response
                                                            



Related Report Dated (4/4/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c66d7b9a1ce580df46777fc
02/15/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Services - Baltimore City Department of Social Services - Allegation Related to Possible Violations of State Procurement Regulations and Certain Payments Made to a Nonprofit Organization
                                                            



Related Report Dated (7/11/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c65885ca1ce580b702ed05e
02/12/2019,Fiscal Compliance,Maryland Department of Health - Holly Center,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c65c334a1ce580b702f8a4c
02/11/2019,Fiscal Compliance,Office of Administrative Hearings,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c65c4ada1ce580b702f9ba7
02/20/2019,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - State Department of Assessments and Taxation
                                                            



Related Report Dated (2/22/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c6eb573a1ce5812701cbe49
02/20/2019,Presentations to the Legislature,"Presentation to the House Appropriations Subcommittee - Maryland Technology Development Corporation
                                                            



Related Report Dated (2/5/2019)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c6eb573a1ce5812701cbe4a
02/21/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Department of Health - Prevention and Health Promotion Administration - Office of Population Health Improvement - Office of Preparedness and Response
                                                            



Related Report Dated (4/4/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c66d7b9a1ce580df46777fc
02/22/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee – Maryland Technology Development Corporation
                                                            



Related Report Dated (2/5/2019)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c6eb573a1ce5812701cbe4a
03/01/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Subcommittee - State Department of Assessments and Taxation
                                                            



Related Report Dated (2/22/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c6eb573a1ce5812701cbe49
02/26/2019,Presentations to the Legislature,"Presentation to the Senate Budget and Taxation Full Committee – Department of Information Technology and Selected State Agencies - Telecommunication Resource Sharing Agreements
                                                            



Related Report Dated (8/3/2018)",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5c7404daa1ce5804703e6223
